NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-01-22,AUD,15.59,2020-07-05,23.89,53.24,81.0,2020-07-03,19.83,CLOSED,27.2,42.0,99.0,51.0
-,ASX-A2M,2020-01-22,AUD,15.59,2020-10-24,34.02,118.22,108.0,2020-09-08,16.76,OPEN,7.5,8.0,83.0,6.0
-,ASX-A2M,2020-01-23,AUD,15.31,2020-08-10,19.97,30.44,38.0,2020-06-18,19.97,CLOSED,30.44,52.0,74.0,100.0
-,ASX-NAN,2020-01-28,AUD,6.83,2020-12-18,9.64,41.14,32.0,2020-09-08,5.99,OPEN,-12.3,-14.0,69.0,-30.0
-,ASX-NAN,2020-02-06,AUD,7.15,2021-01-06,9.87,38.04,29.0,2020-09-08,5.99,OPEN,-16.22,-19.0,64.0,-43.0
-,ASX-REA,2020-02-07,AUD,116.9,2020-08-19,153.45,31.27,41.0,2020-08-19,118.68,CLOSED,1.52,2.0,100.0,5.0
-,ASX-A2M,2020-02-11,AUD,14.89,2020-08-01,22.17,48.89,72.0,2020-07-31,19.29,CLOSED,29.55,44.0,99.0,60.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-07-31,24.14,53.27,82.0,2020-07-31,19.29,CLOSED,22.48,35.0,100.0,42.0
-,ASX-A2M,2020-02-18,AUD,15.75,2020-11-19,34.37,118.22,108.0,2020-09-08,16.76,OPEN,6.41,8.0,74.0,5.0
-,ASX-A2M,2020-03-03,AUD,16.13,2020-08-22,24.02,48.92,72.0,2020-08-21,18.37,CLOSED,13.89,20.0,99.0,28.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-12-11,131.51,33.44,30.0,2020-09-08,112.91,OPEN,14.57,19.0,67.0,44.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-24,135.48,37.47,35.0,2020-09-08,112.91,OPEN,14.57,19.0,71.0,39.0
-,ASX-REA,2020-03-03,AUD,98.55,2021-01-04,137.91,39.94,33.0,2020-09-08,112.91,OPEN,14.57,19.0,62.0,36.0
-,ASX-REA,2020-03-03,AUD,98.55,2020-11-07,138.15,40.18,41.0,2020-09-08,112.91,OPEN,14.57,19.0,76.0,36.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-12-13,134.51,33.44,30.0,2020-09-08,112.91,OPEN,12.01,16.0,66.0,36.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-26,138.57,37.47,35.0,2020-09-08,112.91,OPEN,12.01,16.0,70.0,32.0
-,ASX-REA,2020-03-05,AUD,100.8,2021-01-06,141.06,39.94,33.0,2020-09-08,112.91,OPEN,12.01,16.0,61.0,30.0
-,ASX-REA,2020-03-05,AUD,100.8,2020-11-09,141.3,40.18,41.0,2020-09-08,112.91,OPEN,12.01,16.0,75.0,30.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-18,130.68,34.1,30.0,2020-09-08,112.91,OPEN,15.86,22.0,64.0,47.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-12-01,134.64,38.16,36.0,2020-09-08,112.91,OPEN,15.86,22.0,68.0,42.0
-,ASX-REA,2020-03-10,AUD,97.45,2021-01-11,137.05,40.64,33.0,2020-09-08,112.91,OPEN,15.86,22.0,59.0,39.0
-,ASX-REA,2020-03-10,AUD,97.45,2020-11-14,137.29,40.88,41.0,2020-09-08,112.91,OPEN,15.86,22.0,73.0,39.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-21,124.55,34.1,30.0,2020-09-08,112.91,OPEN,21.57,30.0,63.0,63.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-12-04,128.32,38.16,36.0,2020-09-08,112.91,OPEN,21.57,30.0,67.0,57.0
-,ASX-REA,2020-03-13,AUD,92.88,2021-01-14,130.63,40.64,33.0,2020-09-08,112.91,OPEN,21.57,30.0,58.0,53.0
-,ASX-REA,2020-03-13,AUD,92.88,2020-11-17,130.85,40.88,41.0,2020-09-08,112.91,OPEN,21.57,30.0,72.0,53.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-12-25,110.48,34.09,30.0,2020-06-22,110.48,CLOSED,34.09,89.0,34.0,100.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-12-08,113.83,38.16,36.0,2020-08-07,113.83,CLOSED,38.16,67.0,54.0,100.0
-,ASX-REA,2020-03-17,AUD,82.39,2021-01-18,115.87,40.64,33.0,2020-08-07,115.87,CLOSED,40.64,72.0,47.0,100.0
-,ASX-REA,2020-03-17,AUD,82.39,2020-11-21,116.07,40.88,41.0,2020-08-11,116.07,CLOSED,40.88,70.0,59.0,100.0
-,ASX-REA,2020-03-20,AUD,75.69,2020-12-28,101.5,34.1,30.0,2020-05-26,101.5,CLOSED,34.1,128.0,24.0,100.0
-,ASX-REA,2020-03-20,AUD,75.69,2020-12-11,104.57,38.16,36.0,2020-06-03,104.57,CLOSED,38.16,128.0,28.0,100.0
-,ASX-REA,2020-03-20,AUD,75.69,2021-01-21,106.45,40.64,33.0,2020-06-04,106.45,CLOSED,40.64,135.0,25.0,100.0
-,ASX-REA,2020-03-20,AUD,75.69,2020-11-24,106.63,40.88,41.0,2020-06-04,106.63,CLOSED,40.88,136.0,31.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2021-01-24,92.47,36.99,30.0,2020-05-08,92.47,CLOSED,36.99,207.0,15.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2021-01-01,90.52,34.1,30.0,2020-05-08,90.52,CLOSED,34.1,191.0,16.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2020-12-15,93.26,38.16,36.0,2020-05-08,93.26,CLOSED,38.16,214.0,17.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2021-01-25,94.93,40.64,33.0,2020-05-08,94.93,CLOSED,40.64,228.0,15.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2020-11-28,95.09,40.87,41.0,2020-05-08,95.09,CLOSED,40.87,229.0,18.0,100.0
-,ASX-REA,2020-03-24,AUD,67.5,2020-11-07,92.07,36.4,40.0,2020-05-08,92.07,CLOSED,36.4,204.0,20.0,100.0
-,ASX-REA,2020-03-25,AUD,69.0,2021-01-02,92.53,34.1,30.0,2020-05-08,92.53,CLOSED,34.1,195.0,16.0,100.0
-,ASX-REA,2020-03-25,AUD,69.0,2020-12-16,95.33,38.16,36.0,2020-05-08,95.33,CLOSED,38.16,219.0,17.0,100.0
-,ASX-REA,2020-03-25,AUD,69.0,2021-01-26,97.04,40.64,33.0,2020-05-19,97.04,CLOSED,40.64,186.0,18.0,100.0
-,ASX-REA,2020-03-25,AUD,69.0,2020-11-29,97.21,40.88,41.0,2020-05-19,97.21,CLOSED,40.88,187.0,22.0,100.0
-,ASX-A2M,2020-03-30,AUD,16.88,2020-09-10,26.0,54.03,83.0,2020-09-08,16.76,OPEN,-0.71,-1.0,99.0,-1.0
-,ASX-NAN,2020-03-30,AUD,5.63,2021-02-27,7.81,38.72,29.0,2020-09-08,5.99,OPEN,6.39,10.0,49.0,17.0
-,ASX-REA,2020-03-31,AUD,76.99,2020-10-10,101.57,31.93,42.0,2020-05-26,101.57,CLOSED,31.93,144.0,29.0,100.0
-,ASX-NAN,2020-04-09,AUD,6.25,2021-02-16,9.1,45.6,37.0,2020-09-08,5.99,OPEN,-4.16,-7.0,49.0,-9.0
-,ASX-REA,2020-04-28,AUD,85.5,2020-11-07,112.79,31.92,42.0,2020-08-04,112.79,CLOSED,31.92,82.0,51.0,100.0
-,ASX-NAN,2020-04-29,AUD,6.72,2021-03-29,9.33,38.84,29.0,2020-09-08,5.99,OPEN,-10.86,-21.0,40.0,-28.0
-,ASX-CGC,2020-06-16,AUD,2.87,2020-09-02,3.74,30.31,98.0,2020-09-02,3.74,CLOSED,30.31,98.0,100.0,100.0
-,ASX-CGC,2020-06-16,AUD,2.87,2021-01-22,4.47,55.75,64.0,2020-09-08,3.56,OPEN,24.04,72.0,38.0,43.0
-,ASX-A2M,2020-06-17,AUD,19.1,2020-11-13,28.21,47.7,81.0,2020-09-08,16.76,OPEN,-12.25,-37.0,56.0,-26.0
-,ASX-SDF,2020-06-19,AUD,3.45,2021-04-08,4.54,31.59,27.0,2020-09-08,3.38,OPEN,-2.03,-6.0,28.0,-6.0
