NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0700.HK,2020-06-11,HKD,442.4,2021-06-11,648.19,46.52,32.0,2020-08-10,502.0,OPEN,13.47,57.0,16.0,29.0
-,1299.HK,2020-06-11,HKD,71.35,2021-06-11,83.39,16.87,12.0,2020-08-10,70.85,OPEN,-0.7,-3.0,16.0,-4.0
-,1299.HK,2020-06-11,HKD,71.35,2021-06-11,84.2,18.01,12.0,2020-08-10,70.85,OPEN,-0.7,-3.0,16.0,-4.0
-,2382.HK,2020-06-11,HKD,111.5,2021-06-11,169.32,51.86,36.0,2020-08-10,140.7,OPEN,26.19,110.0,16.0,51.0
-,2588.HK,2020-06-11,HKD,50.2,2021-06-11,58.26,16.06,11.0,2020-08-10,46.0,OPEN,-8.37,-35.0,16.0,-52.0
-,0175.HK,2020-06-12,HKD,11.96,2021-06-12,19.23,60.79,42.0,2020-07-13,19.23,CLOSED,60.79,494.0,8.0,100.0
-,0400.HK,2020-06-12,HKD,0.82,2021-06-12,0.99,20.73,14.0,2020-06-17,0.99,CLOSED,20.73,1045.0,1.0,100.0
-,0700.HK,2020-06-12,HKD,441.6,2021-06-12,532.86,20.67,14.0,2020-07-08,532.86,CLOSED,20.67,200.0,7.0,100.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,35.01,20.31,14.0,2020-08-10,28.6,OPEN,-1.72,-7.0,16.0,-8.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.82,19.66,14.0,2020-08-10,28.6,OPEN,-1.72,-7.0,16.0,-9.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.66,19.11,13.0,2020-08-10,28.6,OPEN,-1.72,-7.0,16.0,-9.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.82,19.66,14.0,2020-08-10,28.6,OPEN,-1.72,-7.0,16.0,-9.0
-,0435.HK,2020-06-12,HKD,3.92,2021-06-12,4.66,18.88,13.0,2020-08-10,3.67,OPEN,-6.38,-27.0,16.0,-34.0
-,1251.HK,2020-06-12,HKD,0.32,2021-06-12,0.43,34.37,24.0,2020-08-10,0.29,OPEN,-9.38,-40.0,16.0,-27.0
-,2588.HK,2020-06-12,HKD,50.3,2021-06-12,61.11,21.49,15.0,2020-08-10,46.0,OPEN,-8.55,-37.0,16.0,-40.0
-,0345.HK,2020-06-15,HKD,28.75,2021-06-15,34.51,20.03,14.0,2020-08-10,28.6,OPEN,-0.52,-2.0,15.0,-3.0
-,0345.HK,2020-06-15,HKD,28.75,2021-06-15,34.41,19.69,14.0,2020-08-10,28.6,OPEN,-0.52,-2.0,15.0,-3.0
-,0700.HK,2020-06-15,HKD,433.6,2021-06-15,654.14,50.86,35.0,2020-08-10,502.0,OPEN,15.77,71.0,15.0,31.0
-,2588.HK,2020-06-15,HKD,48.95,2021-06-15,56.81,16.06,11.0,2020-08-10,46.0,OPEN,-6.03,-27.0,15.0,-38.0
-,9988.HK,2020-06-16,HKD,213.2,2021-06-16,245.18,15.0,10.0,2020-07-09,245.18,CLOSED,15.0,164.0,6.0,100.0
-,0345.HK,2020-06-16,HKD,29.45,2021-06-16,35.34,20.0,14.0,2020-08-10,28.6,OPEN,-2.89,-13.0,15.0,-14.0
-,0345.HK,2020-06-16,HKD,29.45,2021-06-16,35.24,19.66,14.0,2020-08-10,28.6,OPEN,-2.89,-13.0,15.0,-15.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,698.58,55.66,38.0,2020-08-10,502.0,OPEN,11.85,54.0,15.0,21.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,678.43,51.17,35.0,2020-08-10,502.0,OPEN,11.85,54.0,15.0,23.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,698.69,55.68,38.0,2020-08-10,502.0,OPEN,11.85,54.0,15.0,21.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,678.66,51.22,35.0,2020-08-10,502.0,OPEN,11.85,54.0,15.0,23.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,677.08,50.86,35.0,2020-08-10,502.0,OPEN,11.85,54.0,15.0,23.0
-,1299.HK,2020-06-16,HKD,70.65,2021-06-16,83.22,17.79,12.0,2020-08-10,70.85,OPEN,0.28,1.0,15.0,2.0
-,2588.HK,2020-06-16,HKD,51.3,2021-06-16,59.43,15.85,11.0,2020-08-10,46.0,OPEN,-10.33,-47.0,15.0,-65.0
-,2588.HK,2020-06-16,HKD,51.3,2021-06-16,59.53,16.04,11.0,2020-08-10,46.0,OPEN,-10.33,-47.0,15.0,-64.0
-,0052.HK,2020-06-17,HKD,17.2,2021-06-17,22.65,31.69,22.0,2020-08-10,17.08,OPEN,-0.7,-3.0,15.0,-2.0
-,0341.HK,2020-06-17,HKD,16.0,2021-06-17,19.97,24.81,17.0,2020-08-10,16.34,OPEN,2.12,10.0,15.0,9.0
-,0345.HK,2020-06-17,HKD,29.65,2021-06-17,35.67,20.3,14.0,2020-08-10,28.6,OPEN,-3.54,-17.0,15.0,-17.0
-,0345.HK,2020-06-17,HKD,29.65,2021-06-17,35.59,20.03,14.0,2020-08-10,28.6,OPEN,-3.54,-17.0,15.0,-18.0
-,0345.HK,2020-06-17,HKD,29.65,2021-06-17,35.47,19.63,14.0,2020-08-10,28.6,OPEN,-3.54,-17.0,15.0,-18.0
-,0345.HK,2020-06-17,HKD,29.65,2021-06-17,35.32,19.12,13.0,2020-08-10,28.6,OPEN,-3.54,-17.0,15.0,-19.0
-,0345.HK,2020-06-17,HKD,29.65,2021-06-17,35.48,19.66,14.0,2020-08-10,28.6,OPEN,-3.54,-17.0,15.0,-18.0
-,0700.HK,2020-06-17,HKD,450.6,2021-06-17,679.68,50.84,35.0,2020-08-10,502.0,OPEN,11.41,53.0,15.0,22.0
-,1299.HK,2020-06-17,HKD,71.9,2021-06-17,84.64,17.72,12.0,2020-08-10,70.85,OPEN,-1.46,-7.0,15.0,-8.0
-,1299.HK,2020-06-17,HKD,71.9,2021-06-17,85.56,19.0,13.0,2020-08-10,70.85,OPEN,-1.46,-7.0,15.0,-8.0
-,1299.HK,2020-06-17,HKD,71.9,2021-06-17,84.3,17.25,12.0,2020-08-10,70.85,OPEN,-1.46,-7.0,15.0,-8.0
-,1299.HK,2020-06-17,HKD,71.9,2021-06-17,84.64,17.72,12.0,2020-08-10,70.85,OPEN,-1.46,-7.0,15.0,-8.0
-,1299.HK,2020-06-17,HKD,71.9,2021-06-17,85.56,19.0,13.0,2020-08-10,70.85,OPEN,-1.46,-7.0,15.0,-8.0
-,0288.HK,2020-06-17,HKD,6.88,2021-06-17,8.2,19.19,13.0,2020-08-10,7.03,OPEN,2.18,10.0,15.0,11.0
-,0345.HK,2020-06-23,HKD,31.75,2021-06-23,39.04,22.96,16.0,2020-08-10,28.6,OPEN,-9.92,-52.0,13.0,-43.0
-,0345.HK,2020-06-23,HKD,31.75,2021-06-23,38.24,20.44,14.0,2020-08-10,28.6,OPEN,-9.92,-52.0,13.0,-49.0
-,0345.HK,2020-06-23,HKD,31.75,2021-06-23,38.12,20.06,14.0,2020-08-10,28.6,OPEN,-9.92,-52.0,13.0,-49.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.1,17.62,12.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-31.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.6,18.29,13.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-30.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,87.38,16.66,12.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-32.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.15,17.69,12.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-31.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.1,17.62,12.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-31.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.29,17.88,12.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-30.0
-,1299.HK,2020-06-23,HKD,74.9,2021-06-23,88.6,18.29,13.0,2020-08-10,70.85,OPEN,-5.41,-28.0,13.0,-30.0
-,2768.HK,2020-06-23,HKD,3.11,2021-06-23,4.88,56.91,39.0,2020-08-10,3.75,OPEN,20.58,108.0,13.0,36.0
-,2768.HK,2020-06-23,HKD,3.11,2021-06-23,4.88,56.91,39.0,2020-08-10,3.75,OPEN,20.58,108.0,13.0,36.0
-,2588.HK,2020-06-23,HKD,49.05,2021-06-23,59.6,21.51,15.0,2020-08-10,46.0,OPEN,-6.22,-33.0,13.0,-29.0
-,0345.HK,2020-06-24,HKD,29.9,2021-06-24,35.51,18.76,13.0,2020-08-10,28.6,OPEN,-4.35,-23.0,13.0,-23.0
-,0345.HK,2020-06-24,HKD,29.9,2021-06-24,36.0,20.4,14.0,2020-08-10,28.6,OPEN,-4.35,-23.0,13.0,-21.0
-,0345.HK,2020-06-24,HKD,29.9,2021-06-24,35.9,20.07,14.0,2020-08-10,28.6,OPEN,-4.35,-23.0,13.0,-22.0
-,0345.HK,2020-06-24,HKD,29.9,2021-06-24,36.0,20.4,14.0,2020-08-10,28.6,OPEN,-4.35,-23.0,13.0,-21.0
-,0700.HK,2020-06-24,HKD,490.8,2021-06-24,718.93,46.48,32.0,2020-08-10,502.0,OPEN,2.28,12.0,13.0,5.0
-,0823.HK,2020-06-24,HKD,63.95,2021-06-24,74.96,17.22,12.0,2020-08-10,60.9,OPEN,-4.77,-26.0,13.0,-28.0
-,1299.HK,2020-06-24,HKD,75.6,2021-06-24,88.14,16.59,11.0,2020-08-10,70.85,OPEN,-6.28,-34.0,13.0,-38.0
-,3888.HK,2020-06-24,HKD,34.2,2021-06-24,96.1,180.99,125.0,2020-08-10,40.45,OPEN,18.27,98.0,13.0,10.0
-,9988.HK,2020-06-26,HKD,214.6,2021-06-26,246.79,15.0,10.0,2020-07-09,246.79,CLOSED,15.0,291.0,4.0,100.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.89,20.23,14.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-21.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,36.35,21.78,15.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-19.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.83,20.03,14.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-21.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.96,20.47,14.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-20.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.69,19.56,14.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-21.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.52,18.99,13.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-22.0
-,0345.HK,2020-06-26,HKD,29.85,2021-06-26,35.71,19.63,14.0,2020-08-10,28.6,OPEN,-4.19,-23.0,12.0,-21.0
-,1299.HK,2020-06-26,HKD,74.1,2021-06-26,86.53,16.77,12.0,2020-08-10,70.85,OPEN,-4.39,-25.0,12.0,-26.0
-,1299.HK,2020-06-26,HKD,74.1,2021-06-26,87.39,17.94,12.0,2020-08-10,70.85,OPEN,-4.39,-25.0,12.0,-24.0
-,0288.HK,2020-06-26,HKD,6.7,2021-06-26,8.14,21.49,15.0,2020-08-10,7.03,OPEN,4.93,28.0,12.0,23.0
-,9988.HK,2020-06-29,HKD,209.4,2021-06-29,240.81,15.0,10.0,2020-07-09,240.81,CLOSED,15.0,378.0,3.0,100.0
-,0345.HK,2020-06-29,HKD,29.9,2021-06-29,35.89,20.03,14.0,2020-08-10,28.6,OPEN,-4.35,-26.0,12.0,-22.0
-,0345.HK,2020-06-29,HKD,29.9,2021-06-29,35.76,19.6,14.0,2020-08-10,28.6,OPEN,-4.35,-26.0,12.0,-22.0
-,1299.HK,2020-06-29,HKD,72.4,2021-06-29,84.54,16.77,12.0,2020-08-10,70.85,OPEN,-2.14,-13.0,12.0,-13.0
-,9988.HK,2020-06-30,HKD,209.6,2021-06-30,243.14,16.0,11.0,2020-07-09,243.14,CLOSED,16.0,448.0,2.0,100.0
-,0345.HK,2020-06-30,HKD,29.65,2021-06-30,35.65,20.24,14.0,2020-08-10,28.6,OPEN,-3.54,-22.0,11.0,-17.0
-,0345.HK,2020-06-30,HKD,29.65,2021-06-30,35.59,20.03,14.0,2020-08-10,28.6,OPEN,-3.54,-22.0,11.0,-18.0
-,0345.HK,2020-06-30,HKD,29.65,2021-06-30,35.45,19.56,14.0,2020-08-10,28.6,OPEN,-3.54,-22.0,11.0,-18.0
-,0345.HK,2020-06-30,HKD,29.65,2021-06-30,35.29,19.02,13.0,2020-08-10,28.6,OPEN,-3.54,-22.0,11.0,-19.0
-,0345.HK,2020-06-30,HKD,29.65,2021-06-30,35.47,19.63,14.0,2020-08-10,28.6,OPEN,-3.54,-22.0,11.0,-18.0
