NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-A2M,2020-06-10,AUD,17.99,2021-06-10,41.01,127.96,88.0,2020-07-02,19.33,OPEN,7.45,85.0,6.0,6.0
-,ASX-CTD,2020-06-10,AUD,14.5,2021-06-10,19.34,33.38,23.0,2020-07-02,10.48,OPEN,-27.72,-318.0,6.0,-83.0
-,ASX-EVN,2020-06-10,AUD,5.29,2021-06-10,6.8,28.54,20.0,2020-07-02,6.0,OPEN,13.42,154.0,6.0,47.0
-,ASX-MFG,2020-06-10,AUD,59.98,2021-06-10,81.21,35.4,24.0,2020-07-02,61.68,OPEN,2.83,32.0,6.0,8.0
-,ASX-NAN,2020-06-10,AUD,6.92,2021-06-10,9.32,34.68,24.0,2020-07-02,6.78,OPEN,-2.02,-23.0,6.0,-6.0
-,ASX-NAN,2020-06-10,AUD,6.92,2021-06-10,9.36,35.26,24.0,2020-07-02,6.78,OPEN,-2.02,-23.0,6.0,-6.0
-,ASX-NST,2020-06-10,AUD,12.96,2021-06-10,19.32,49.07,34.0,2020-07-02,14.22,OPEN,9.72,111.0,6.0,20.0
-,ASX-NST,2020-06-10,AUD,12.96,2021-06-10,18.76,44.75,31.0,2020-07-02,14.22,OPEN,9.72,111.0,6.0,22.0
-,ASX-REA,2020-06-10,AUD,107.0,2021-06-10,151.27,41.37,29.0,2020-07-02,108.72,OPEN,1.61,18.0,6.0,4.0
-,ASX-REA,2020-06-10,AUD,107.0,2021-06-10,149.45,39.67,27.0,2020-07-02,108.72,OPEN,1.61,18.0,6.0,4.0
-,ASX-RMD,2020-06-10,AUD,23.22,2021-06-10,28.96,24.72,17.0,2020-07-02,27.71,OPEN,19.34,222.0,6.0,78.0
-,ASX-SDF,2020-06-10,AUD,3.39,2021-06-10,3.91,15.34,11.0,2020-07-02,3.41,OPEN,0.59,7.0,6.0,4.0
-,ASX-SDF,2020-06-10,AUD,3.39,2021-06-10,3.97,17.11,12.0,2020-07-02,3.41,OPEN,0.59,7.0,6.0,3.0
-,ASX-A2M,2020-06-11,AUD,17.79,2021-06-11,33.22,86.73,60.0,2020-07-02,19.33,OPEN,8.66,104.0,6.0,10.0
-,ASX-ALU,2020-06-11,AUD,34.18,2021-06-11,44.64,30.6,21.0,2020-07-02,33.21,OPEN,-2.84,-34.0,6.0,-9.0
-,ASX-ALU,2020-06-11,AUD,34.18,2021-06-11,45.25,32.39,22.0,2020-07-02,33.21,OPEN,-2.84,-34.0,6.0,-9.0
-,ASX-ALU,2020-06-11,AUD,34.18,2021-06-11,45.74,33.82,23.0,2020-07-02,33.21,OPEN,-2.84,-34.0,6.0,-8.0
-,ASX-CCP,2020-06-11,AUD,18.27,2021-06-11,21.99,20.36,14.0,2020-07-02,16.64,OPEN,-8.92,-107.0,6.0,-44.0
-,ASX-CCP,2020-06-11,AUD,18.27,2021-06-11,24.82,35.85,25.0,2020-07-02,16.64,OPEN,-8.92,-107.0,6.0,-25.0
-,ASX-CCP,2020-06-11,AUD,18.27,2021-06-11,24.69,35.14,24.0,2020-07-02,16.64,OPEN,-8.92,-107.0,6.0,-25.0
-,ASX-EVN,2020-06-11,AUD,5.52,2021-06-11,6.62,19.93,14.0,2020-07-02,6.0,OPEN,8.7,104.0,6.0,44.0
-,ASX-MFG,2020-06-11,AUD,58.66,2021-06-11,76.31,30.09,21.0,2020-07-02,61.68,OPEN,5.15,62.0,6.0,17.0
-,ASX-NST,2020-06-11,AUD,13.89,2021-06-11,22.02,58.53,40.0,2020-07-02,14.22,OPEN,2.38,29.0,6.0,4.0
-,ASX-NST,2020-06-11,AUD,13.89,2021-06-11,19.18,38.08,26.0,2020-07-02,14.22,OPEN,2.38,29.0,6.0,6.0
-,ASX-NST,2020-06-11,AUD,13.89,2021-06-11,20.5,47.59,33.0,2020-07-02,14.22,OPEN,2.38,29.0,6.0,5.0
-,ASX-NXT,2020-06-11,AUD,9.13,2021-06-11,11.41,24.97,17.0,2020-07-02,10.76,OPEN,17.85,214.0,6.0,71.0
-,ASX-CCP,2020-06-12,AUD,16.75,2021-06-12,24.01,43.34,30.0,2020-07-02,16.64,OPEN,-0.66,-8.0,5.0,-2.0
-,ASX-MFG,2020-06-12,AUD,55.72,2021-06-12,75.44,35.39,24.0,2020-07-02,61.68,OPEN,10.7,135.0,5.0,30.0
-,ASX-NST,2020-06-12,AUD,13.7,2021-06-12,21.7,58.39,40.0,2020-07-02,14.22,OPEN,3.8,48.0,5.0,7.0
-,ASX-NST,2020-06-12,AUD,13.7,2021-06-12,22.88,67.01,46.0,2020-07-02,14.22,OPEN,3.8,48.0,5.0,6.0
-,ASX-NST,2020-06-12,AUD,13.7,2021-06-12,21.75,58.76,41.0,2020-07-02,14.22,OPEN,3.8,48.0,5.0,6.0
-,ASX-NST,2020-06-12,AUD,13.7,2021-06-12,21.38,56.06,39.0,2020-07-02,14.22,OPEN,3.8,48.0,5.0,7.0
+,ASX-RMD,2020-06-15,AUD,23.03,2021-06-15,27.7,20.28,14.0,2020-07-02,27.7,CLOSED,20.28,301.0,5.0,100.0
-,ASX-A2M,2020-06-15,AUD,17.19,2021-06-15,41.75,142.87,99.0,2020-07-02,19.33,OPEN,12.45,185.0,5.0,9.0
-,ASX-CCP,2020-06-15,AUD,15.74,2021-06-15,21.27,35.13,24.0,2020-07-02,16.64,OPEN,5.72,85.0,5.0,16.0
-,ASX-CTD,2020-06-15,AUD,11.4,2021-06-15,15.2,33.33,23.0,2020-07-02,10.48,OPEN,-8.07,-120.0,5.0,-24.0
-,ASX-CTD,2020-06-15,AUD,11.4,2021-06-15,15.19,33.25,23.0,2020-07-02,10.48,OPEN,-8.07,-120.0,5.0,-24.0
-,ASX-CTD,2020-06-15,AUD,11.4,2021-06-15,14.62,28.25,20.0,2020-07-02,10.48,OPEN,-8.07,-120.0,5.0,-29.0
-,ASX-CTD,2020-06-15,AUD,11.4,2021-06-15,15.28,34.04,24.0,2020-07-02,10.48,OPEN,-8.07,-120.0,5.0,-24.0
-,ASX-SDF,2020-06-15,AUD,3.14,2021-06-15,3.7,17.83,12.0,2020-07-02,3.41,OPEN,8.6,127.0,5.0,48.0
-,ASX-CTD,2020-06-16,AUD,12.42,2021-06-16,16.06,29.31,20.0,2020-07-02,10.48,OPEN,-15.62,-246.0,4.0,-53.0
-,ASX-CTD,2020-06-16,AUD,12.42,2021-06-16,16.81,35.35,24.0,2020-07-02,10.48,OPEN,-15.62,-246.0,4.0,-44.0
-,ASX-NAN,2020-06-16,AUD,6.86,2021-06-16,9.43,37.46,26.0,2020-07-02,6.78,OPEN,-1.17,-18.0,4.0,-3.0
-,ASX-NXT,2020-06-16,AUD,9.5,2021-06-16,11.86,24.84,17.0,2020-07-02,10.76,OPEN,13.26,209.0,4.0,53.0
-,ASX-REA,2020-06-16,AUD,105.66,2021-06-16,136.52,29.21,20.0,2020-07-02,108.72,OPEN,2.9,46.0,4.0,10.0
-,ASX-SUL,2020-06-16,AUD,8.58,2021-06-16,10.3,20.05,14.0,2020-07-02,8.4,OPEN,-2.1,-33.0,4.0,-10.0
-,ASX-A2M,2020-06-17,AUD,19.1,2021-06-17,43.54,127.96,88.0,2020-07-02,19.33,OPEN,1.2,20.0,4.0,1.0
