NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,0700.HK,2020-06-11,HKD,442.4,2021-06-11,648.19,46.52,32.0,2020-06-30,498.6,OPEN,12.7,168.0,5.0,27.0
-,1299.HK,2020-06-11,HKD,71.35,2021-06-11,83.39,16.87,12.0,2020-06-30,72.3,OPEN,1.33,18.0,5.0,8.0
-,1299.HK,2020-06-11,HKD,71.35,2021-06-11,84.2,18.01,12.0,2020-06-30,72.3,OPEN,1.33,18.0,5.0,7.0
-,2382.HK,2020-06-11,HKD,111.5,2021-06-11,169.32,51.86,36.0,2020-06-30,124.0,OPEN,11.21,149.0,5.0,22.0
-,2588.HK,2020-06-11,HKD,50.2,2021-06-11,58.26,16.06,11.0,2020-06-30,49.5,OPEN,-1.39,-18.0,5.0,-9.0
-,0400.HK,2020-06-12,HKD,0.82,2021-06-12,0.99,20.73,14.0,2020-06-17,0.99,CLOSED,20.73,1045.0,1.0,100.0
-,0175.HK,2020-06-12,HKD,11.96,2021-06-12,19.23,60.79,42.0,2020-06-30,12.2,OPEN,2.01,28.0,5.0,3.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,35.01,20.31,14.0,2020-06-30,29.65,OPEN,1.89,26.0,5.0,9.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.82,19.66,14.0,2020-06-30,29.65,OPEN,1.89,26.0,5.0,10.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.66,19.11,13.0,2020-06-30,29.65,OPEN,1.89,26.0,5.0,10.0
-,0345.HK,2020-06-12,HKD,29.1,2021-06-12,34.82,19.66,14.0,2020-06-30,29.65,OPEN,1.89,26.0,5.0,10.0
-,0435.HK,2020-06-12,HKD,3.92,2021-06-12,4.66,18.88,13.0,2020-06-30,3.85,OPEN,-1.79,-25.0,5.0,-9.0
-,0700.HK,2020-06-12,HKD,441.6,2021-06-12,532.86,20.67,14.0,2020-06-30,498.6,OPEN,12.91,181.0,5.0,62.0
-,1251.HK,2020-06-12,HKD,0.32,2021-06-12,0.43,34.37,24.0,2020-06-30,0.32,OPEN,0.0,0.0,5.0,0.0
-,2588.HK,2020-06-12,HKD,50.3,2021-06-12,61.11,21.49,15.0,2020-06-30,49.5,OPEN,-1.59,-22.0,5.0,-7.0
-,0345.HK,2020-06-15,HKD,28.75,2021-06-15,34.51,20.03,14.0,2020-06-30,29.65,OPEN,3.13,53.0,4.0,16.0
-,0345.HK,2020-06-15,HKD,28.75,2021-06-15,34.41,19.69,14.0,2020-06-30,29.65,OPEN,3.13,53.0,4.0,16.0
-,0700.HK,2020-06-15,HKD,433.6,2021-06-15,654.14,50.86,35.0,2020-06-30,498.6,OPEN,14.99,252.0,4.0,29.0
-,2588.HK,2020-06-15,HKD,48.95,2021-06-15,56.81,16.06,11.0,2020-06-30,49.5,OPEN,1.12,19.0,4.0,7.0
-,0345.HK,2020-06-16,HKD,29.45,2021-06-16,35.34,20.0,14.0,2020-06-30,29.65,OPEN,0.68,12.0,4.0,3.0
-,0345.HK,2020-06-16,HKD,29.45,2021-06-16,35.24,19.66,14.0,2020-06-30,29.65,OPEN,0.68,12.0,4.0,3.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,698.58,55.66,38.0,2020-06-30,498.6,OPEN,11.1,200.0,4.0,20.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,678.43,51.17,35.0,2020-06-30,498.6,OPEN,11.1,200.0,4.0,22.0
-,0700.HK,2020-06-16,HKD,448.8,2021-06-16,698.69,55.68,38.0,2020-06-30,498.6,OPEN,11.1,200.0,4.0,20.0
