NEW,P.SYMBOL,P.DATE,CURRENCY,P.PRICE,EST.S.DATE,EST.S.PRICE,EST.PROFITPCT,EST.PROFITPCT252D,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
-,ASX-CHC,2020-06-29,AUD,9.88,2020-08-18,10.24,3.64,18.0,2020-06-30,10.24,CLOSED,3.64,917.0,2.0,100.0
-,ASX-GMG,2020-06-29,AUD,15.28,2020-08-01,15.58,1.96,15.0,2020-07-02,15.58,CLOSED,1.96,165.0,9.0,100.0
-,2328.HK,2020-06-29,HKD,7.37,2020-07-21,7.88,6.92,79.0,2020-07-07,7.88,CLOSED,6.92,218.0,36.0,100.0
-,2328.HK,2020-06-29,HKD,7.34,2020-07-21,7.84,6.81,78.0,2020-07-07,7.84,CLOSED,6.81,215.0,36.0,100.0
-,BXP,2020-06-29,USD,87.24,2020-07-07,91.16,4.49,141.0,2020-07-01,91.16,CLOSED,4.49,566.0,25.0,100.0
-,ASX-NSR,2020-06-29,AUD,1.91,2020-09-01,1.99,4.19,16.0,2020-07-08,1.88,OPEN,-1.57,-44.0,14.0,-38.0
-,ASX-APA,2020-06-29,AUD,11.46,2020-08-19,12.0,4.71,23.0,2020-07-08,10.94,OPEN,-4.54,-127.0,18.0,-96.0
-,ASX-BWP,2020-06-29,AUD,3.99,2020-09-09,4.1800000000000015,4.76,17.0,2020-07-08,3.81,OPEN,-4.51,-126.0,12.0,-95.0
-,ASX-GOZ,2020-06-29,AUD,3.42,2020-09-13,3.62,5.85,19.0,2020-07-08,3.19,OPEN,-6.73,-188.0,12.0,-115.0
-,ASX-NSR,2020-06-29,AUD,1.89,2020-09-01,1.97,4.23,17.0,2020-07-08,1.88,OPEN,-0.53,-15.0,14.0,-12.0
-,VTR,2020-06-30,USD,36.7,2020-07-09,38.5,4.9,137.0,2020-07-01,38.5,CLOSED,4.9,1235.0,11.0,100.0
-,ASX-FPH,2020-07-06,AUD,32.91,2020-07-24,33.169999999999995,0.79,11.0,2020-07-07,33.169999999999995,CLOSED,0.79,199.0,6.0,100.0
